Date,Price,Open,High,Low,Vol.,Change %
2017-12-27,1626.44,1637.91,1637.91,1556.01,0.85K,-0.70%
2017-12-26,1637.91,1637.91,1740.28,1637.91,41.69K,7.12%
2017-12-22,1528.99,1531.45,1531.45,1498.69,67.81K,-0.32%
2017-12-21,1533.90,1596.96,1596.96,1531.45,136.14K,-1.94%
2017-12-20,1564.20,1580.58,1588.77,1556.01,2.35M,-2.05%
2017-12-19,1596.96,1596.96,1596.96,1596.96,53.17K,0.00%
2017-12-18,1596.96,1596.96,1596.96,1596.96,1.26M,-4.32%
2017-12-15,1669.03,1670.67,1678.04,1637.91,50.20K,1.09%
2017-12-14,1651.01,1642.00,1678.04,1637.91,131.12K,0.45%
2017-12-13,1643.64,1822.17,1822.17,1637.91,53.56K,-0.45%
2017-12-12,1651.01,1760.75,1822.17,1637.91,198.26K,-7.78%
2017-12-08,1790.23,1842.65,1842.65,1760.75,11.28K,-2.76%
2017-12-07,1841.01,1957.30,1957.30,1801.70,117.77K,-5.55%
2017-12-06,1949.11,1867.22,1957.30,1867.22,4.18K,3.34%
2017-12-05,1886.05,1924.54,2047.39,1801.70,131.76K,5.26%
2017-12-04,1791.87,1678.86,2047.39,1678.86,128.23K,15.04%
2017-12-01,1557.65,1515.07,1637.91,1515.07,214.61K,5.02%
2017-11-30,1483.13,1453.64,1515.07,1453.64,134.94K,2.90%
2017-11-29,1441.36,1453.64,1474.12,1392.22,97.94K,-2.22%
2017-11-28,1474.12,1474.12,1490.50,1453.64,38.17K,5.02%
2017-11-27,1403.69,1486.40,1486.40,1195.67,13.38K,-5.41%
2017-11-24,1483.95,1490.50,1490.50,1474.12,31.04K,-0.93%
2017-11-23,1497.87,1490.50,1515.07,1490.50,82.74K,-0.27%
2017-11-22,1501.96,1515.07,1515.07,1490.50,15.48K,0.16%
2017-11-21,1499.51,1547.82,1547.82,1490.50,36.47K,-2.24%
2017-11-20,1533.90,1556.01,1556.01,1483.13,29.13K,3.59%
2017-11-17,1480.67,1474.12,1564.20,1474.12,107.25K,0.56%
2017-11-16,1472.48,1473.30,1473.30,1465.93,3.99K,-0.28%
2017-11-15,1476.58,1474.12,1556.01,1473.30,71.48K,0.90%
2017-11-14,1463.47,1474.12,1474.12,1424.98,178.08K,1.48%
2017-11-13,1442.18,1416.79,1474.12,1392.23,55.67K,1.50%
2017-11-10,1420.89,1474.12,1515.07,1392.22,78.43K,-4.83%
