"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 17, 2021","414,990","414,990","414,990","414,990","0.02K","2.47%"
"Jun 15, 2021","405,000","385,000","415,000","385,000","0.02K","-4.66%"
"Jun 11, 2021","424,800","425,000","425,000","415,000","0.38K","-1.43%"
"Jun 10, 2021","430,980","435,000","435,000","425,000","40.68K","-0.51%"
"Jun 09, 2021","433,190","438,000","438,000","426,000","3.63K","-2.79%"
"Jun 08, 2021","445,630","450,000","450,000","438,000","6.46K","-5.16%"
"Jun 07, 2021","469,880","440,000","475,000","440,000","0.14K","15.27%"
"Jun 04, 2021","407,650","400,000","475,000","400,000","0.10K","6.59%"
"Jun 03, 2021","382,450","315,000","400,000","315,000","2.22K","6.00%"
"Jun 02, 2021","360,790","380,000","380,000","355,000","2.50K","-5.06%"
"Jun 01, 2021","380,000","380,000","380,000","380,000","0.04K","-8.48%"
"May 31, 2021","415,230","435,000","435,000","386,000","1.20K","-5.44%"
"May 28, 2021","439,120","449,000","449,000","400,000","0.13K","-2.42%"
"May 27, 2021","450,000","450,000","450,000","450,000","0.05K","-6.25%"
"May 26, 2021","480,000","480,000","480,000","480,000","0.44K","0.00%"
"May 25, 2021","480,000","480,000","480,000","480,000","0.90K","-1.33%"
"May 21, 2021","486,490","480,000","489,000","480,000","0.02K","-1.64%"
"May 20, 2021","494,620","499,990","499,990","489,000","0.04K","-1.08%"
"May 19, 2021","500,000","500,000","500,000","500,000","1.37K","0.00%"
"May 18, 2021","500,000","500,000","500,000","500,000","0.06K","0.02%"
"May 17, 2021","499,880","438,000","500,000","438,000","0.50K","24.30%"
"May 14, 2021","402,170","400,000","439,000","379,000","0.16K","15.61%"
"May 13, 2021","347,860","331,000","379,000","330,000","0.65K","8.28%"
"May 12, 2021","321,250","325,000","325,000","320,000","0.17K","-5.89%"
"May 11, 2021","341,350","380,000","455,000","321,010","0.49K","-8.49%"
"May 10, 2021","373,030","321,000","380,000","321,000","0.25K","17.75%"
"May 07, 2021","316,810","285,000","317,000","285,000","3.91K","10.59%"
"May 06, 2021","286,480","271,000","299,000","271,000","0.73K","10.15%"
"May 05, 2021","260,090","255,000","265,000","255,000","2.34K","10.40%"
"May 04, 2021","235,590","241,000","246,000","235,000","3.38K","-6.81%"
"May 03, 2021","252,810","250,000","255,000","250,000","0.50K","1.53%"
"Apr 30, 2021","249,000","249,000","249,000","249,000","0.06K","-0.40%"
"Apr 29, 2021","249,990","249,990","249,990","249,990","0.31K","-0.00%"
"Apr 28, 2021","250,000","250,000","250,000","250,000","0.37K","7.91%"
"Apr 27, 2021","231,670","230,000","245,000","230,000","0.21K","2.08%"
"Apr 26, 2021","226,940","227,000","227,000","226,000","0.66K","0.74%"
"Apr 23, 2021","225,280","215,000","227,000","215,000","0.18K","21.50%"
"Apr 22, 2021","185,410","190,000","190,000","181,000","0.26K","5.62%"
"Apr 21, 2021","175,550","165,000","185,000","165,000","0.28K","6.39%"
"Apr 20, 2021","165,000","165,000","165,000","165,000","0.10K","5.96%"
"Apr 16, 2021","155,717","155,717","155,717","155,717","0.57K","3.63%"
"Apr 15, 2021","150,270","160,000","160,000","150,010","0.50K","0.18%"
"Apr 14, 2021","150,000","150,000","150,000","150,000","0.45K","0.01%"
"Apr 13, 2021","149,990","149,990","149,990","149,990","0.09K","0.00%"
"Apr 12, 2021","149,990","149,990","149,990","149,990","0.62K","18.99%"
"Apr 09, 2021","126,050","126,050","126,050","126,050","0.94K","-9.96%"
"Apr 07, 2021","139,990","139,990","139,990","139,990","0.01K","11.99%"
"Apr 06, 2021","125,000","125,000","125,000","125,000","1.25K","-3.85%"
"Apr 05, 2021","130,000","130,000","130,000","130,000","0.26K","4.00%"
"Mar 31, 2021","125,000","125,000","125,000","125,000","0.03K","4.17%"
"Mar 30, 2021","120,000","120,000","120,000","120,000","0.01K","-4.00%"
"Mar 29, 2021","125,000","125,000","125,000","125,000","0.00K","-3.85%"
"Mar 26, 2021","130,000","130,000","130,000","130,000","0.01K","10.21%"
"Mar 24, 2021","117,960","120,000","120,000","115,000","6.26K","2.24%"
"Mar 23, 2021","115,380","116,000","120,000","115,000","2.69K","0.33%"
"Mar 22, 2021","115,000","115,000","115,000","115,000","0.21K","-0.83%"
"Mar 18, 2021","115,960","115,000","116,000","115,000","0.20K","-0.76%"
"Mar 17, 2021","116,850","116,850","116,850","116,850","0.60K","-0.12%"
"Mar 16, 2021","116,990","116,990","116,990","116,900","1.11K","0.00%"
"Mar 15, 2021","116,990","116,990","116,990","116,990","0.01K","1.74%"
"Mar 12, 2021","114,990","114,990","114,990","114,990","5.46K","-3.44%"
"Mar 11, 2021","119,090","119,000","120,000","119,000","0.22K","3.29%"
"Mar 10, 2021","115,300","115,000","119,000","115,000","0.59K","-8.48%"
"Mar 09, 2021","125,990","125,990","125,990","125,990","0.05K","19.93%"
"Mar 08, 2021","105,050","105,000","109,990","105,000","0.66K","0.05%"
"Mar 05, 2021","105,000","105,000","105,000","105,000","1.60K","0.00%"
"Mar 04, 2021","105,000","105,000","105,000","105,000","2.42K","-4.54%"
"Mar 02, 2021","109,990","109,990","109,990","109,990","1.64K","1.70%"
"Mar 01, 2021","108,150","110,000","110,000","107,990","0.06K","7.13%"
"Feb 25, 2021","100,950","120,000","120,000","100,000","1.15K","-15.87%"
"Feb 24, 2021","119,990","119,990","119,990","119,990","1.47K","19.19%"
"Feb 23, 2021","100,670","107,970","107,970","100,000","0.25K","-6.34%"
"Feb 22, 2021","107,490","107,490","107,490","107,490","0.00K","19.34%"
"Feb 19, 2021","90,070","90,050","91,000","90,000","2.51K","-0.04%"
