Date,Price,Open,High,Low,Vol.,Change %
2020-12-29,791571,791508,791635,791508,0.00K,-0.01%
2020-12-28,791643,791643,791643,791643,0.04K,0.00%
2020-12-23,791658,791658,791658,791651,0.01K,0.00%
2020-12-22,791666,791666,791666,791658,0.26K,0.00%
2020-12-21,791666,791666,791666,791666,3.03K,0.20%
2020-12-18,790083,790083,790083,790083,0.00K,10.42%
2020-12-17,715548,712500,791651,712500,0.03K,-17.83%
2020-12-16,870833,870833,870833,870833,0.01K,0.00%
2020-12-15,870833,870833,870833,870833,0.04K,10.00%
2020-12-10,791666,791666,791666,791666,0.06K,-10.80%
2020-12-09,887482,886674,910408,886658,0.07K,16.00%
2020-12-08,765090,712500,910408,712500,0.18K,-14.06%
2020-12-07,890308,1108333,1108333,886674,0.08K,-19.67%
2020-12-04,1108333,1108333,1108333,1108333,0.00K,0.00%
2020-12-03,1108333,1108333,1108333,1108325,0.01K,-3.34%
2020-12-02,1146594,1223125,1223125,1108333,2.98K,3.45%
2020-12-01,1108333,1108333,1108333,1108333,0.00K,0.45%
2020-11-30,1103409,1068750,1108333,1068750,0.05K,16.15%
2020-11-27,950000,950000,950000,950000,0.03K,20.00%
2020-11-26,791666,791666,791666,791666,0.08K,0.00%
2020-11-25,791666,791666,791666,791666,0.02K,7.99%
2020-11-24,733083,791666,791666,712500,0.02K,19.63%
2020-11-20,612777,632541,672916,570000,0.15K,11.38%
2020-11-19,550179,549416,570000,549416,0.10K,0.14%
2020-11-18,549416,549416,549416,549416,0.04K,0.00%
2020-11-17,549416,549416,549416,549416,0.03K,-0.14%
2020-11-16,550208,550208,550208,550208,0.03K,0.00%
2020-11-13,550208,550208,550208,550208,0.23K,6.92%
2020-11-12,514583,514583,514583,514583,0.12K,0.00%
2020-11-11,514583,514583,514583,514583,0.01K,5.48%
2020-11-10,487833,513791,514583,475000,0.40K,1.02%
2020-11-09,482916,482916,482916,482916,0.06K,0.00%
2020-11-06,482916,482916,482916,482916,0.01K,-0.77%
2020-11-05,486666,486875,486875,482916,0.02K,0.99%
2020-11-03,481916,490833,494791,475000,0.12K,-0.37%
2020-11-02,483708,482916,490833,482916,0.01K,-3.78%
2020-10-30,502708,502708,502708,502708,0.05K,3.55%
2020-10-28,485466,513000,554166,459958,0.06K,5.04%
2020-10-27,462175,474999,474999,459958,0.03K,18.71%
2020-10-26,389347,383958,460750,383958,0.22K,1.40%
2020-10-23,383958,383958,383958,383958,0.06K,-0.56%
2020-10-22,386113,383958,387917,383958,0.23K,7.33%
2020-10-21,359730,435417,435417,356250,0.11K,-14.91%
2020-10-20,422750,427500,427500,415625,0.01K,9.89%
2020-10-19,384714,395042,395042,383958,0.06K,7.99%
2020-10-15,356250,356250,356250,356250,0.13K,0.00%
2020-10-14,356250,356250,356250,356250,0.07K,15.95%
2020-10-13,307242,356250,356250,304792,0.19K,0.80%
2020-10-09,304792,304792,304792,304792,0.09K,0.00%
2020-10-08,304792,304792,304792,304792,0.03K,0.00%
2020-10-07,304792,304792,304792,304792,0.06K,0.00%
2020-10-06,304792,304792,304792,304792,0.07K,-1.53%
2020-10-05,309542,321417,321417,304792,0.02K,1.26%
2020-10-02,305682,307167,307167,304792,0.01K,6.66%
2020-10-01,286583,285000,288958,285000,0.01K,1.02%
2020-09-30,283680,285000,285000,282625,0.01K,9.82%
2020-09-29,258319,273125,282625,252542,3.02K,3.50%
2020-09-28,249573,244625,252542,244625,0.01K,10.23%
2020-09-25,226417,226417,226417,226417,0.00K,10.00%
2020-09-24,205833,205833,205833,205833,0.06K,-0.51%
2020-09-22,206889,209792,209792,205833,0.03K,0.51%
2020-09-21,205833,205833,205833,205833,0.07K,0.00%
2020-09-16,205833,205833,205833,205833,0.00K,0.00%
2020-09-15,205833,205833,205833,205833,0.02K,0.00%
2020-09-10,205833,205833,205833,205833,0.04K,0.05%
2020-09-08,205737,205833,205833,205200,0.07K,0.26%
2020-09-07,205200,205200,205200,205200,0.01K,0.00%
2020-09-04,205200,259200,259200,259200,0.01K,0.91%
2020-09-02,203349,209792,209792,171000,0.06K,-4.87%
2020-09-01,213750,213750,213750,213750,0.06K,0.00%
2020-08-31,213750,213750,213750,213750,0.06K,-7.11%
2020-08-28,230104,243754,243754,225625,0.02K,9.58%
2020-08-27,209995,217708,217708,209792,0.05K,-0.07%
2020-08-26,210143,210425,210425,209792,0.01K,-2.05%
2020-08-25,214542,214383,229425,210425,0.03K,9.10%
2020-08-24,196640,190000,197917,190000,0.08K,8.99%
